Date,SPY US Equity,IWM US Equity,EFA US Equity,EEM US Equity,DBC US Equity,GLD US Equity,VNQ US Equity,TLT US Equity,SHY US Equity,FDN US Equity,IBB US Equity,IEZ US Equity,IGV US Equity,IHE US Equity,IHI US Equity,ITA US Equity,ITB US Equity,IYJ US Equity,IYT US Equity,IYW US Equity,IYZ US Equity,KBE US Equity,KCE US Equity,KIE US Equity,PBJ US Equity,PBS US Equity,SMH US Equity,VNQ US Equity,XLB US Equity,XLP US Equity,XLU US Equity,XOP US Equity,XRT US Equity
20180828,274.6428,165.7709,62.8833,41.1092,16.7125,113.68,75.0604,113.8235,79.9785,145.06,119.3704,33.3553,199.0807,161.3748,35.7835,100.4326,37.5605,74.3743,198.1128,47.4773,27.6896,45.7678,54.7466,30.2925,31.764,32.2566,104.6551,75.0604,56.0998,49.623,48.2834,158.3308,49.6748
20180829,276.1206,166.2528,63.2246,41.3624,16.8971,114.2,75.0782,113.9741,79.9689,146.16,120.8719,33.6359,201.3834,162.1135,36.1733,100.3604,37.4818,74.7067,198.1418,47.9298,27.7175,45.7308,54.7744,30.3207,31.8634,32.3303,105.2503,75.0782,56.5226,49.6782,48.6367,160.3355,49.6269
20180830,275.0028,166.1179,62.6249,40.2838,16.8679,113.64,74.597,114.219,80.0265,145.82,121.3392,33.2243,199.4777,161.9312,36.208,99.4323,37.0788,74.2201,196.7619,47.8197,27.5966,45.435,54.3651,30.123,31.7071,32.1784,104.1271,74.597,55.8555,49.5218,48.6549,161.2054,49.2912
20180831,275.0123,166.754,62.1267,40.4901,16.8874,113.51,74.8911,113.9506,80.0457,145.69,121.4983,32.9718,199.3586,162.67,36.3071,99.7737,37.0689,74.3117,196.6268,47.898,27.6059,45.6846,54.4806,30.17,32.109,32.0797,104.5783,74.8911,55.6864,49.5034,48.4465,160.1464,49.9529
20180904,274.5386,166.0118,61.6009,39.7023,16.7902,112.93,74,113.2968,80.0276,145.05,120.315,32.5602,200.1725,161.8161,36.2113,99.8314,37.1476,74.2057,196.8777,47.7341,27.4291,45.9249,54.4324,30.2265,32.0974,31.9814,105.3367,74,55.3012,49.4389,48.6639,158.3308,50.1831
20180905,273.7997,165.5685,61.0381,39.1302,16.7222,113.32,74.4277,112.9948,80.0276,141.13,119.8775,31.8026,194.8325,162.4493,35.8793,100.0815,37.4916,74.4851,197.9584,47.0248,27.2896,46.0173,54.1988,30.3866,32.0001,31.4704,104.7607,74.4277,55.6676,50.0096,49.3435,157.3096,49.6844
20180906,272.9756,164.4505,60.8536,39.1677,16.625,113.54,74.6416,113.4101,80.0565,140.07,117.7496,31.0356,195.9044,161.2568,35.9388,101.1587,37.2557,74.7524,197.5821,46.5381,27.3082,45.7862,53.7245,30.3207,32.1206,31.2505,102.044,74.6416,55.7803,50.1477,49.6243,152.7329,49.0611
20180907,272.4451,164.3638,60.3646,38.9707,16.6639,113.23,73.8307,112.4473,79.9699,140.87,117.0735,31.0823,197.026,161.4552,35.8975,100.7403,36.5971,74.5381,197.3698,46.4183,27.2803,45.7493,53.4009,30.1983,32.1793,31.3401,101.5928,73.8307,55.4139,50.0464,49.0173,151.1065,49.1857
20180910,272.9187,164.5662,60.7336,38.5862,16.7222,113.15,74.1604,112.8626,79.9795,141.48,117.2724,31.1852,198.7233,160.588,36.0742,100.8125,36.8723,74.9379,200.8436,46.5381,27.3919,45.6846,53.6139,29.9817,32.3146,31.4016,102.5816,74.1604,55.4797,50.2213,49.2619,151.3712,49.7324
20180911,273.8187,164.836,60.789,38.6706,16.8874,113.22,74.1515,112.0037,79.9314,143.09,116.7752,31.8306,200.8177,159.974,36.2344,100.8269,37.1967,74.9764,200.4866,46.883,27.5035,45.7493,53.7407,30.0005,32.3128,31.5883,101.2952,74.1515,55.5924,50.0372,49.1351,154.2837,50.0776
20180912,273.885,164.4409,61.0473,38.8675,17.004,114.17,74.1872,112.268,79.9314,142.93,116.8349,32.3638,202.1477,160.3194,36.3764,101.2453,37.5113,75.2799,200.1971,46.614,27.7268,44.9912,53.3807,29.8311,32.4312,31.8242,100.1337,74.1872,55.6206,50.6171,49.0898,156.3262,49.8954
20180913,275.5049,164.4794,61.4994,39.3928,16.8194,113.76,74.5525,112.4379,79.9411,143.17,117.6999,32.158,202.9418,160.991,36.8223,101.9426,37.0886,75.5545,199.2611,47.1471,27.8477,44.5383,53.3272,30.1795,32.3223,32.1092,101.3624,74.5525,55.8367,50.5435,49.4612,155.6075,49.5406
20180914,275.5523,165.1734,61.5916,39.3553,16.7125,113.02,74.0802,111.8998,79.9122,142.84,117.1033,32.3919,203.9939,160.3961,36.8339,103.4094,37.2754,75.9399,201.1717,47.1765,27.8477,44.9358,53.9653,30.5043,32.4075,32.119,102.4088,74.0802,55.8179,50.4054,49.1985,156.3262,49.6556
20180917,274.0934,163.4193,61.647,38.9988,16.693,113.61,74.3208,111.8998,79.893,139.8,115.5522,32.0177,199.4281,158.6692,36.2344,103.3998,36.7691,75.7328,199.4058,46.4574,27.7454,44.603,53.2676,30.2736,32.2275,31.6473,101.0264,74.3208,56.0152,50.5895,49.3616,155.9857,49.1474
20180918,275.5807,164.1036,62.2928,39.374,16.8485,113.44,73.9644,110.7294,79.8833,141.24,116.8448,32.5228,200.3611,159.9836,36.601,104.6501,37.1181,76.3542,200.2164,46.7167,27.8477,44.4551,53.4561,30.3772,32.2844,31.9913,101.7944,73.9644,56.0716,50.3778,49.271,158.1039,49.3296
20180919,275.8743,163.506,62.5142,39.918,16.9554,113.88,73.1001,110.0687,79.8641,140.69,116.9939,32.9437,197.9293,159.7092,36.4772,103.8085,36.8822,76.2723,200.1874,46.6188,27.6152,45.0837,54.2035,30.5844,31.8746,31.9028,102.0248,73.1001,56.6823,50.2858,48.2018,159.806,49.32
20180920,278.11,165.0191,63.2892,40.3588,16.9554,114.27,73.7862,110.5784,79.893,141.91,118.6147,33.0373,199.567,162.6028,36.6984,102.9766,36.6266,76.4891,200.2743,47.1667,27.8477,45.5551,54.5602,30.8386,32.2051,32.2664,103.3399,73.7862,57.293,50.9209,48.3015,159.3521,49.483
20180921,277.8555,164.2288,63.3169,40.5464,16.9943,113.49,73.7595,110.5312,79.8737,140.13,117.8789,33.3272,199.2097,162.3342,36.7298,103.8422,36.3907,76.5999,200.5445,46.9148,27.9779,45.3646,54.468,30.9216,32.1598,32.1092,102.8216,73.7595,57.1691,51.0029,48.5071,160.9479,49.3959
20180924,276.9325,163.6217,63.0309,40.0868,17.2469,113.47,72.4346,110.248,79.8737,140.81,119.2809,33.5891,200.6589,161.5283,37.1972,102.7698,35.909,75.858,197.6352,47.2083,27.9128,44.7146,53.9214,30.5814,31.8531,31.9812,103.5511,72.4346,56.3667,50.2243,48.0775,164.2813,49.0303
20180925,276.6755,163.8722,63.3446,40.2463,17.2858,113.65,72.4437,110.1347,79.8833,141.77,119.5494,33.982,202.2768,161.3556,37.4565,103.8133,35.9582,75.7328,196.6461,47.2425,27.8384,44.761,53.5445,30.4491,31.7455,32.2486,101.9,72.4437,56.0741,49.9276,47.4192,165.0767,48.9726
20180926,275.8476,162.3748,63.3722,40.3307,17.208,113.05,71.5763,110.9087,79.893,141.66,119.9595,33.3426,201.84,160.6501,37.4539,103.417,35.4373,75.5165,197.8783,47.0643,27.6306,43.9438,52.9848,30.2034,31.6985,32.5534,100.9976,71.5763,55.5171,49.9833,46.953,162.1979,49.3959
20180927,276.6184,162.3845,63.2431,40.5277,17.2858,112.05,71.9196,110.9842,79.893,142.37,121.2127,33.4552,202.9914,161.4675,37.401,103.8853,35.024,75.4682,197.975,47.4514,27.6774,43.4888,52.7982,30.1939,31.511,32.5558,101.6312,71.9196,55.0357,49.9184,47.4375,163.6373,49.3093
20180928,276.647,162.8773,62.7264,40.2557,17.4606,112.76,72.8954,110.6916,79.9314,141.54,121.2823,33.4833,203.448,161.429,37.5844,104.5034,34.7779,75.4343,197.8686,47.5446,27.8177,43.2473,52.4811,30.2979,31.4626,32.5139,102.188,72.8954,54.6864,49.9925,48.1323,163.9782,49.0784
20181001,277.6081,160.732,62.8002,40.265,17.791,112.57,72.2178,109.8788,79.9092,140.59,120.5165,33.849,202.9219,159.4864,37.6241,104.8559,34.65,75.9272,198.4296,47.6156,27.7148,43.0894,52.4002,30.1089,31.2693,32.1588,102.4568,72.2178,55.2339,49.9554,47.9678,165.6828,48.7898
20181002,277.4463,158.9926,62.4773,39.7586,17.8493,113.87,72.0552,110.5505,79.9381,138.77,119.7208,33.8771,199.9442,159.5537,37.2193,104.7786,34.6303,75.9948,196.2338,47.5323,27.799,42.9223,52.0878,30.2034,31.0803,32.0114,102.38,72.0552,55.4699,50.2428,48.6168,164.8116,47.193
20181003,277.5986,160.3841,62.3666,39.4303,18.0145,113.42,71.2872,108.6301,79.8996,139.69,120.606,34.299,200.768,161.1982,36.7897,105.0828,34.1875,76.2412,197.3075,47.7872,27.8644,43.9345,52.6007,30.3262,31.1838,32.3265,102.7736,71.2872,55.0734,49.7052,48.0318,168.8267,47.2796
20181004,275.4289,158.1326,61.6378,38.4455,17.8202,113.48,70.6909,107.8638,79.8803,136.57,117.2442,34.0834,196.3412,158.3901,36.2081,104.612,33.597,75.7436,196.524,46.8756,27.7709,44.0552,52.6024,30.4302,30.8779,31.8135,100.4601,70.6909,54.8186,49.5846,48.2877,166.1373,46.8275
20181005,273.8874,156.7024,61.2687,38.3048,17.7813,113.8,70.6547,106.9367,79.8707,135.1,115.9015,34.0271,195.1401,158.0535,36.0528,103.8612,33.3805,75.2363,194.9859,46.3169,27.4716,43.6281,52.5482,30.279,31.047,31.5669,98.1753,70.6547,54.4126,49.5383,49.0282,165.3419,46.4812
20181008,273.8874,156.3738,60.9735,38.3611,17.7327,112.54,71.6757,106.5773,79.8514,132.68,115.0263,34.1771,190.217,157.7458,35.5307,104.0109,33.7151,75.0865,194.8892,45.7998,27.2658,43.9995,52.2199,30.5436,31.2693,31.3935,97.0234,71.6757,54.3843,50.2243,49.4396,164.3191,46.5196
20181009,273.4877,155.765,60.8167,38.2204,17.859,112.6,71.7751,107.6557,79.8803,132.39,114.5091,34.6835,189.6314,157.8996,35.5539,102.6299,32.8491,74.0912,191.252,45.8929,27.2471,43.8045,51.9027,30.5908,31.1824,31.3302,96.841,71.7751,52.5813,50.113,49.6407,166.4782,46.5196
20181010,264.8282,151.2908,59.5251,37.0855,17.5092,112.88,70.7089,107.3624,79.8996,125.49,110.7097,32.9676,180.4897,154.3222,34.5047,99.3514,32.3374,71.3614,183.581,43.7561,26.4988,43.0709,50.2609,29.7592,30.7378,30.0417,92.4444,70.7089,51.203,49.5105,49.3665,158.9403,45.3749
20181011,258.9949,148.4015,58.6947,36.7103,17.2469,115.78,68.6851,108.6679,79.9285,124.39,108.4917,32.0862,179.4972,149.6291,34.09,96.6522,31.8355,69.6752,180.9015,43.3983,25.8441,41.7336,49.1695,28.6535,30.2031,29.7833,91.6284,68.6851,50.6083,48.2869,48.4614,153.9782,44.8459
20181012,262.592,148.4305,58.9069,37.7889,17.3829,115.23,68.5044,108.2895,79.9285,127.98,110.65,32.255,185.8894,151.9949,34.8517,97.0626,31.5304,70.2888,182.517,44.5917,26.293,41.0186,48.6122,28.5118,30.4961,30.0478,93.4427,68.5044,50.7499,48.5557,48.4066,155.9479,45.6154
20181015,261.117,148.9813,58.7685,37.3856,17.4218,116,68.9651,108.2422,79.9574,127.02,109.4963,32.4238,183.1101,151.8795,34.5262,98.4436,31.4812,70.3081,183.5617,43.9742,26.2182,41.0836,49.6332,28.4834,30.5927,30.4424,92.4252,68.9651,50.58,48.8523,48.6351,156.3646,45.7405
20181016,266.8265,153.3008,59.7742,38.3235,17.4995,115.8,70.3837,108.4882,79.9285,131.39,114.1311,32.6863,190.1574,156.1109,35.691,100.6164,32.1701,71.7382,186.9957,45.322,26.7046,41.3343,50.205,28.8236,31.1147,31.1723,95.5547,70.3837,51.3918,49.3993,49.1379,158.6373,46.5389
20181017,266.8741,152.6437,59.4328,37.8546,17.3441,115.79,70.1126,107.8449,79.9237,131.84,114.0714,32.1706,189.8696,157.1976,35.7587,99.6652,31.4517,71.2744,185.9123,45.1333,26.8355,41.5665,50.4014,29.0315,31.0953,31.2809,95.0843,70.1126,51.0614,49.631,49.0465,155.8721,45.904
20181018,263.0202,149.7833,58.4733,36.8604,17.1497,115.92,69.9771,107.8071,79.9767,128.38,112.3906,31.1861,184.7677,155.2646,35.0632,98.0477,30.8219,69.9506,181.0563,44.1335,26.6672,40.805,49.3934,28.7008,30.9867,31.5373,92.6076,69.9771,50.4856,49.5661,49.1196,153.3721,45.0863
20181019,262.8774,148.1985,58.8054,37.2074,17.2469,116.01,70.5824,107.5706,79.9285,126.88,110.6202,30.961,181.522,154.1587,34.3659,97.5117,30.0346,69.825,181.5883,43.9766,26.6578,40.2571,49.468,28.8425,31.308,30.8172,91.2732,70.5824,50.1268,50.697,49.8876,151.516,44.4707
20181022,261.6975,147.8796,58.5471,37.6107,17.2663,115.71,69.5976,107.4287,79.9092,127.96,109.0288,30.4078,183.537,152.8867,34.3808,97.4006,29.4245,69.6075,181.5399,44.3369,26.6765,39.1148,48.8151,28.5023,31.2687,31.0638,91.7628,69.5976,49.7304,50.317,49.5676,149.0918,44.9613
20181023,260.3652,146.5558,57.9936,37.198,16.8874,116.39,69.9048,107.7692,79.9574,127.45,108.5016,29.1889,182.8024,151.9564,34.1297,96.7295,30.0248,68.6896,178.1639,44.2241,26.8075,39.0962,48.0688,28.1999,31.395,30.9146,91.398,69.9048,49.2395,50.5394,49.2933,143.8266,45.1152
20181024,252.4765,141.0379,56.3514,35.9975,16.7708,116.66,70.5644,108.5828,80.0827,121.31,102.2555,27.7449,174.6633,145.3496,33.3217,93.4171,29.1784,66.3559,172.2922,42.0947,25.8628,37.4804,46.7628,27.3777,30.9117,29.2783,85.2639,70.5644,47.6819,50.7527,50.4909,135.1523,44.2398
20181025,257.0061,144.0916,57.0618,36.6916,16.8388,116.4,71.4679,108.1287,80.0537,125.65,103.4292,28.1106,180.7974,147.7731,33.7827,93.2771,29.9657,67.1338,175.4844,43.5184,26.134,38.474,47.7874,27.803,30.8344,30.1168,87.6734,71.4679,48.2955,50.8732,49.7047,137.6144,45.1152
20181026,252.486,142.5164,56.6743,36.2695,16.9651,116.77,69.7512,108.7815,80.1019,122.17,103.0512,28.0543,175.9338,145.7824,33.335,92.7556,29.9657,66.327,173.2886,42.5554,25.4886,38.1397,47.3141,27.6423,30.2834,29.377,86.0894,69.7512,48.0123,49.8998,48.7905,136.0614,44.5188
20181029,251.0872,141.7337,56.5174,35.6411,16.7902,116.31,70.6366,108.5355,80.1308,119.5,102.0566,27.0604,174.6832,145.4939,33.2276,89.2453,29.3556,65.2205,172.1761,41.7589,25.4325,38.8269,46.8542,27.803,30.7196,29.1994,85.1007,70.6366,47.899,50.4746,49.4762,131.0993,44.7208
20181030,254.8079,144.6907,57.2002,36.3351,16.7028,115.8,71.6034,107.9963,80.0923,122.04,103.0711,27.7449,177.5617,146.0132,33.6984,91.2926,30.6644,66.5975,177.0418,42.4426,25.9844,39.282,48.1341,28.3322,31.206,29.8406,88.7197,71.6034,48.994,51.4757,49.6682,133.9023,46.0002
20181031,257.5295,144.9806,57.6245,36.7291,16.4793,115.15,70.7631,107.4476,80.0537,126.01,103.5087,27.473,181.8992,146.57,33.9083,92.5721,30.6743,67.3754,177.2256,43.5135,26.3772,39.802,48.7684,28.3889,31.2307,30.5028,89.7181,70.7631,49.6643,50.9937,49.0831,136.6296,45.3461
20181101,260.2701,148.3242,58.3626,38.0422,16.3627,116.63,71.0974,107.5468,80.0977,128.06,107.4871,27.6136,183.7851,150.4081,34.5526,94.7691,31.6288,68.4383,180.4759,43.9742,26.5549,40.2571,48.9177,28.4929,31.1345,31.5748,94.0475,71.0974,51.0614,51.3552,48.8637,139.319,46.0868
20181102,258.7285,148.817,58.4456,38.286,16.3238,116.65,70.5102,106.2097,80.0012,127.56,107.517,27.6418,181.8496,149.4889,34.4832,94.658,31.3631,68.2837,180.3985,43.141,26.742,40.3871,48.899,28.4645,31.1587,30.7876,92.55,70.5102,50.9387,51.0864,48.5894,137.0463,46.4523
20181105,260.1559,148.701,58.4456,38.3892,16.3141,116.37,71.5582,106.627,80.0302,126.29,107.4474,28.1762,180.8769,150.1677,34.5312,95.2375,31.8257,68.5664,180.4178,42.9205,26.7701,40.5357,49.1136,28.9087,31.2022,30.8961,91.6956,71.5582,51.0897,51.726,49.2751,140.9099,46.6736
20181106,261.8021,149.4355,58.6855,38.3235,16.2461,116.04,71.9196,106.5606,80.0108,126.81,107.9148,28.2325,180.9066,150.3023,34.8203,96.3818,31.7666,69.2983,182.4783,43.217,26.901,40.7678,49.468,29.1922,31.5675,31.123,92.646,71.9196,51.9299,52.0412,49.6042,139.6599,46.7409
20181107,267.407,152.1122,59.4697,39.0457,16.2072,116.03,72.778,106.7028,79.9819,130.73,110.4312,28.6263,187.9291,152.9277,35.6332,97.2172,31.8158,70.5328,186.5798,44.4251,27.3874,41.0371,50.4382,29.6364,31.9975,31.2217,93.7883,72.778,52.8645,52.3378,50.171,143.2584,47.1834
20181108,266.9217,151.7064,58.8885,38.0328,16.11,115.78,72.8322,106.6933,79.9722,129.94,109.5758,27.7918,187.1003,151.8891,35.8959,96.9371,30.9793,70.3323,185.6608,44.2143,27.35,41.2136,50.5781,29.6742,32.141,31.054,93.3563,72.8322,52.6379,52.3656,50.0887,137.9175,47.7317
20181109,264.3143,148.8943,58.501,37.3293,15.9352,114.48,72.8231,107.4899,80.0108,127.09,107.149,27.2948,182.1424,150.6581,35.4812,97.0288,30.7235,69.6075,183.1747,43.391,26.9665,40.8607,49.8911,29.5041,32.4679,30.8863,91.6668,72.8231,51.9016,52.6715,50.1618,137.8417,46.7986
20181112,259.3756,145.947,57.5415,36.8041,15.8963,113.66,72.9677,108.1917,80.0688,123.04,103.8867,26.2446,176.8768,148.8309,34.3098,94.3973,30.2413,68.1001,180.679,41.9207,26.4053,40.3499,49.1462,28.9843,32.4871,30.3338,87.6542,72.9677,51.1369,52.3934,50.1344,133.069,46.3657
20181113,258.8903,145.4831,57.7906,37.2262,15.459,113.7,72.8954,108.1253,80.0784,123.23,103.4689,25.2039,177.3731,148.0019,34.0388,94.0255,30.6939,68.3224,181.8398,41.9795,26.3024,40.6471,48.9565,29.126,32.1296,30.3338,88.7869,72.8954,50.9859,52.2729,50.3447,130.4932,46.3369
20181114,257.1203,144.4201,57.8367,37.4513,15.5951,114.64,72.7147,108.1917,80.1363,122.37,101.3703,25.3258,175.646,145.1188,33.8521,93.2529,30.6152,68.0228,182.3041,41.6193,26.2088,39.8577,48.3062,28.5779,31.9496,30.3585,89.2477,72.7147,50.9292,51.9207,49.8236,129.8492,45.625
20181115,259.8038,146.4784,58.0213,38.286,15.5659,114.77,72.2178,108.1442,80.1749,124.71,103.5883,25.8321,180.2515,146.6575,34.4717,94.3007,29.9559,69.0519,185.0707,42.5823,26.5456,40.6007,49.1136,28.8614,31.9459,30.393,92.07,72.2178,51.6278,51.8372,49.4122,131.7811,45.3172
20181116,260.4794,146.8263,58.0858,38.3611,15.6631,115.62,72.9948,108.7701,80.2329,123.81,104.4834,25.9446,179.2887,148.3308,34.9194,93.9241,30.566,69.0664,184.6548,42.4598,26.6859,40.5357,49.5147,28.8803,32.1351,30.4325,90.5052,72.9948,52.147,51.967,50.171,131.6296,44.6919
20181119,256.0735,143.85,57.5784,37.8452,15.6631,115.67,73.0942,109.0736,80.3004,117.59,102.2456,26.1134,169.6012,147.5807,33.7265,91.4278,30.5857,67.6749,183.7455,40.7199,26.4146,40.3778,49.0215,28.9181,32.0484,29.3474,87.107,73.0942,51.4013,51.8836,50.3904,130.9099,43.7781
20181120,251.3346,141.0766,56.582,37.0292,15.187,115.67,72.3443,109.1115,80.2811,116.38,101.6289,24.9038,168.1421,146.2345,33.4506,89.8778,30.5759,66.3245,178.1059,40.0951,25.816,39.6349,48.2003,28.4929,31.5786,28.8245,87.0302,72.3443,50.4667,51.0215,50.1801,124.6598,42.3256
20181121,252.191,143.0479,57.3754,37.7139,15.3133,115.86,72.4075,109.0736,80.2811,118.14,102.2456,25.2977,171.7303,146.1863,33.6588,90.3414,31.1565,66.8439,180.6984,40.4724,25.9844,39.7834,48.7404,28.6346,31.6191,29.3671,87.4142,72.4075,50.8726,50.6136,49.4396,127.6523,43.047
20181123,250.5067,142.9126,56.9972,37.2731,14.8663,115.77,72.263,109.1874,80.2618,117.44,102.6534,24.4444,171.5268,147.1576,33.6803,90.9642,31.2155,66.6313,180.8822,40.1171,25.9002,39.7184,48.8746,28.5212,31.6946,29.308,87.2894,72.263,50.3251,50.7897,49.467,123.1068,43.1721
20181126,254.551,144.768,57.8552,37.7326,14.9343,115.64,72.3985,108.9408,80.2715,121,104.4039,24.8195,175.5418,146.9941,34.0751,91.505,31.3779,67.4382,182.7781,41.063,26.3024,40.5357,49.5661,28.937,31.5786,29.7025,89.0269,72.3985,50.9009,50.8546,49.7596,125.0386,44.0186
20181127,255.4074,143.5697,57.6338,37.9953,14.876,114.95,72.7057,109.0641,80.2811,120.43,104.1353,24.6132,174.4847,146.3498,34.2371,90.1289,31.4123,67.1749,183.2521,40.9993,26.5082,40.2756,49.2068,28.6441,31.714,29.7518,89.1613,72.7057,50.2779,51.3088,50.1344,123.4477,44.1244
20181128,261.2883,147.1162,58.4549,38.905,14.8275,115.38,73.3562,108.533,80.3101,125.5,106.96,24.9507,181.9687,149.4176,35.2928,92.1279,32.2488,68.8973,187.8566,42.4157,26.9291,40.805,49.8174,29.2489,31.9316,30.4621,91.5228,73.3562,51.052,51.7353,50.0978,125.228,44.8459
20181129,260.7173,146.72,58.1596,38.5674,14.9246,115.74,73.3743,108.9598,80.3294,125.34,106.9103,24.9038,182.1672,149.9455,35.4432,92.2776,31.9438,68.7475,186.4347,42.2466,26.7794,40.6471,49.4867,29.126,31.9846,30.5015,90.6588,73.3743,51.4201,51.8187,50.0795,126.0235,44.5861
20181130,262.3065,147.4834,57.9105,38.5299,14.8566,115.54,74.07,109.3676,80.3583,126.28,108.5116,24.3694,184.2715,151.5333,35.7819,92.7122,31.8552,69.4191,188.9014,42.6362,26.8542,41.1764,49.7199,29.2678,31.9697,30.4226,92.8764,74.07,51.5523,52.1524,50.82,124.281,44.5861
20181203,265.7798,148.8943,58.6763,39.3084,15.1967,116.41,74.4675,110.144,80.2929,128.6,109.7548,25.2039,185.542,154.024,36.147,93.4075,32.2882,70.2936,189.3367,43.4106,27.1629,41.1578,49.9995,29.3812,31.9332,30.7284,94.5083,74.4675,52.4585,52.1988,51.332,128.2962,45.1922
20181204,257.1679,142.5551,57.154,38.4736,15.2064,117.12,73.3653,111.988,80.3509,123.21,106.1345,23.9099,180.1523,150.8409,34.9194,89.6943,30.753,67.3512,181.0466,41.7418,26.3772,38.9662,47.9755,28.4645,31.2597,29.8406,89.8621,73.3653,50.9009,51.3181,51.3686,123.9401,43.528
20181206,256.7777,142.2459,56.6189,38.1172,15.0801,117.14,75.1813,112.3396,80.4282,124.99,106.3036,22.8129,181.7205,149.4464,34.8666,89.2356,31.3238,66.9502,180.8435,41.955,26.4894,38.6876,47.52,28.1338,30.9962,30.2549,89.3341,75.1813,50.2118,51.3737,51.4234,120.0007,43.2779
20181207,250.8112,139.1729,56.0469,37.4044,15.255,118.09,74.1965,112.5488,80.5152,121.07,103.081,22.6722,175.9438,147.273,33.8455,87.9512,30.9104,65.3268,173.5884,40.5043,25.9376,38.1397,46.7628,27.7652,30.7764,29.8702,85.9454,74.1965,49.0035,50.7248,51.6154,119.4704,41.6618
20181210,251.287,138.767,55.6133,37.0104,15.0121,117.68,73.7176,113.0145,80.5152,122.4,103.2601,22.0253,178.6535,147.398,34.2354,89.2211,30.2905,65.5153,172.3406,41.1071,26.0218,37.3782,46.4177,27.4722,30.6313,29.9281,86.9438,73.7176,49.1356,50.7248,51.716,115.6067,41.835
20181211,251.3441,138.6221,55.7886,37.2918,15.0995,117.54,73.7538,112.9955,80.4379,122.86,103.6082,21.7534,178.6138,147.523,34.4006,88.8156,30.074,65.1915,171.6828,41.2247,26.0405,37.0253,46.1862,27.2643,30.7999,30.0255,87.3758,73.7538,48.9752,51.142,51.9262,115.3795,41.6522
20181212,252.6098,139.946,56.6097,37.9015,15.0509,117.79,72.6153,112.4917,80.4282,125,104.9111,22.2034,181.0555,148.4751,34.7278,89.8585,30.4676,65.5684,171.7215,41.6462,26.2088,37.4525,46.7255,27.3872,31.0254,30.446,88.7005,72.6153,49.4,51.0771,51.5971,116.0234,42.0274
20181213,252.5241,137.965,56.5082,37.8921,15.2453,117.53,73.0354,112.2256,80.5056,124.2,103.3297,21.8284,180.6783,147.5038,34.5411,89.1729,30.2216,65.3703,168.9259,41.6756,26.0405,36.5332,46.2252,27.3399,31.0548,30.1136,88.4029,73.0354,48.8241,51.3923,52.0451,115.3037,40.9019
20181214,247.8613,135.8776,55.7794,37.3575,15.0121,117.06,72.8251,112.6153,80.5491,121.76,101.3803,21.0032,176.0629,142.503,33.7397,88.381,29.8968,64.433,166.2173,40.7469,25.7131,35.9388,45.4908,27.0659,30.5734,29.8505,87.0302,72.8251,48.4465,50.5209,51.9445,110.19,40.4209
20181217,242.9987,132.8519,55.3365,37.0104,14.8372,117.87,70.0821,113.2711,80.6313,117.79,99.7093,20.7759,170.4886,139.1777,32.8319,86.7125,29.696,63.2074,164.207,39.7748,25.0771,35.6324,44.8518,26.7351,29.9218,29.1324,86.2046,70.0821,47.6158,49.3529,50.2715,106.8946,39.5455
20181218,242.7322,132.6871,55.3813,37.2616,14.5263,118.15,70.8045,113.9493,80.6785,119.28,97.7798,20.3711,172.2576,137.8957,32.913,87.2588,30.1791,63.4644,164.9056,40.2045,25.0116,35.1495,44.636,26.7824,29.8157,29.2632,87.2414,70.8045,47.8801,48.7689,49.9333,103.8264,39.6898
20181219,239.0971,129.9238,54.8498,36.6428,14.5845,117.43,70.0273,115.4547,80.6978,116.84,95.6911,19.7028,171.1843,135.0809,32.453,85.1993,29.8833,62.3395,159.7438,39.3131,24.7777,34.2208,43.8594,26.6406,29.597,28.8407,83.4591,70.0273,47.2287,48.2961,49.851,102.4248,39.1319
20181220,235.2051,127.781,54.626,36.9284,14.4485,119.24,68.9758,115.0355,80.6882,114.23,94.05,19.0344,168.1929,132.3289,31.6886,82.811,29.6664,61.2196,157.5995,38.6575,24.3101,34.128,43.358,26.3476,28.8579,27.9853,82.7919,68.9758,46.5963,47.434,49.8236,98.5612,38.4489
20181221,230.3862,124.4651,53.6748,36.6713,14.3222,118.72,68.0158,115.0164,80.7463,109.18,90.37,18.6202,162.0909,129.2296,31.2154,80.7418,28.7298,59.9057,154.8828,37.3905,23.7208,33.5403,42.7406,26.0452,28.4034,26.9774,81.3634,68.0158,46.1769,46.9419,49.6106,96.2669,37.2873
20181224,224.2987,122.0508,53.05,36.3286,14.1633,120.02,65.5929,115.5881,80.814,107.21,89.1267,18.1683,158.2051,127.2535,30.3881,78.3342,28.1481,58.2136,150.7689,36.4451,23.1128,32.8949,42.1555,25.3929,27.7286,26.5332,79.211,65.5929,44.9797,45.5855,47.5362,91.596,37.1424
20181226,235.6314,127.9168,54.2809,37.0521,14.4782,119.66,67.7872,114.3495,80.7366,114.68,94.2987,19.2697,168.5059,132.9698,31.945,81.2736,29.3509,60.9093,158.8318,38.8245,24.0669,34.513,43.8782,26.3809,28.5354,27.7513,83.6627,67.7872,46.994,46.8577,48.1816,101.2037,39.2676
